id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal
5229,Marie-Cathrine Arnold,F,24.0,175.0,69.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,
5348,Mariafe Artacho del Solar,F,22.0,175.0,66.0,Australia-2,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,
5372,Jenny Lyvette Arthur,F,22.0,166.0,74.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Heavyweight,
5471,Sakiyo Asano,F,29.0,164.0,60.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,
5472,Takuma Asano,M,21.0,171.0,67.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,
5523,Ronnie Ash,M,28.0,188.0,95.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,
5536,Andrey Viktorovich Ashchev,M,33.0,202.0,105.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,
5542,"Geraldina Rachel ""Dina"" Asher-Smith",F,20.0,164.0,55.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 200 metres,
5542,"Geraldina Rachel ""Dina"" Asher-Smith",F,20.0,164.0,55.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
5545,Qais Dad Ashfaq,M,23.0,170.0,56.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Bantamweight,
5560,Whitney Jordan Ashley,F,27.0,178.0,91.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Discus Throw,
5577,Jessica Ashwood,F,23.0,173.0,64.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,
5577,Jessica Ashwood,F,23.0,173.0,64.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 800 metres Freestyle,
5577,Jessica Ashwood,F,23.0,173.0,64.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
5677,Jeanine Assani Issouf,F,23.0,170.0,53.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Triple Jump,
5699,Anton Viktorovich Astakhov,M,29.0,176.0,85.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Skeet,
5808,Teddy H. Atine-Venel,M,31.0,184.0,77.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,
5934,Sandra Auffarth,F,29.0,170.0,57.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
5934,Sandra Auffarth,F,29.0,170.0,57.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
5936,Benjamin Auffret,M,21.0,166.0,54.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Platform,
5941,Laura Marie Aug,F,24.0,175.0,60.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Duet,
5943,Haley Ruth Augello,F,21.0,157.0,54.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Flyweight, Freestyle",
5948,Axel Louis Augis,M,25.0,172.0,71.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,
5948,Axel Louis Augis,M,25.0,172.0,71.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,
5948,Axel Louis Augis,M,25.0,172.0,71.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Floor Exercise,
5948,Axel Louis Augis,M,25.0,172.0,71.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Parallel Bars,
5948,Axel Louis Augis,M,25.0,172.0,71.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horizontal Bar,
5948,Axel Louis Augis,M,25.0,172.0,71.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,
5948,Axel Louis Augis,M,25.0,172.0,71.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,
5971,Seimone Delicia Augustus,F,32.0,183.0,74.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold
6050,Bastien Auzeil,M,26.0,195.0,89.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,
6063,Henrique Avancini,M,27.0,176.0,67.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country",
6073,Anton Alekseyevich Avdeyev,M,29.0,174.0,85.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Individual",
6073,Anton Alekseyevich Avdeyev,M,29.0,174.0,85.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Team",
6213,Valriane Ayayi,F,22.0,184.0,72.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,
6241,Camille Anas Ayglon-Saurina,F,31.0,180.0,66.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Silver
6317,"Anthony Lawrence ""Tony"" Azevedo",M,34.0,186.0,90.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
6319,Yasmina Aziez,F,25.0,172.0,52.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Flyweight,
6346,Jrmie Azou,M,27.0,178.0,71.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,Gold
6532,"Adrian ""Adri"" Delgado Baches",M,26.0,184.0,83.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
6660,Joel Baden,M,20.0,190.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,
6720,Bae Yeon-Ju,F,25.0,167.0,57.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Singles,
6721,Bae Yoo-Na,F,26.0,182.0,66.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,
6727,Baek Ee-Seul,F,21.0,175.0,72.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,
6739,Baek Su-Yeon,F,25.0,173.0,61.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Breaststroke,
6743,Marta Baenza Centurion,F,24.0,164.0,52.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Individual",
6778,Jos Alessandro Bernardo Baggio,M,35.0,172.0,63.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,
6822,Viviane Kretzmann Bahia,F,22.0,176.0,67.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,
6849,Bai Faquan,M,30.0,173.0,66.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,
6903,Nathan Stephen C. Bailey,M,23.0,178.0,71.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Trampolining,Trampolining Men's Individual,
6911,Tavis Bailey,M,24.0,191.0,125.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Discus Throw,
6913,Ryan Bailie,M,26.0,177.0,61.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,
6949,Cameron David Bairstow,M,25.0,206.0,118.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,
6983,Bak Ji-Yun,F,23.0,168.0,63.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Half-Middleweight,
7013,Brian Richard Baker,M,31.0,191.0,77.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,
7013,Brian Richard Baker,M,31.0,191.0,77.0,United States-1,USA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,
7014,"Christopher Edwin ""Chris"" Baker",M,25.0,194.0,80.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,
7016,Georgia Baker,F,21.0,179.0,66.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,
7020,Kathleen Baker,F,19.0,173.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Backstroke,Silver
7020,Kathleen Baker,F,19.0,173.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
7026,Mashu Baker,M,21.0,178.0,90.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Middleweight,Gold
7030,Perry Baker,M,30.0,185.0,82.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,
7109,Konstantin Anatolyevich Bakun,M,31.0,204.0,96.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,
7193,Tais Balconi,F,25.0,164.0,63.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
7208,"Carlos Zenon Balderas, Jr.",M,19.0,175.0,60.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Lightweight,
7226,Hugo Balduino de Sousa,M,29.0,187.0,74.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,
7347,Coralie Balmy,F,29.0,180.0,67.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,
7347,Coralie Balmy,F,29.0,180.0,67.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,
7347,Coralie Balmy,F,29.0,180.0,67.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
7471,Andreia Bandeira,F,29.0,169.0,75.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Middleweight,
7585,Sarah Banting,F,22.0,165.0,60.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,
7590,Kayla Banwarth,F,27.0,178.0,70.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Bronze
7598,Bao Yuqing,F,22.0,173.0,55.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
7612,Carina Br,F,26.0,185.0,75.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,Gold
7666,"Matthew ""Matt"" Baranoski",M,23.0,183.0,96.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Keirin,
7705,"Akalaini ""Bui"" Baravilala",F,25.0,168.0,75.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
7711,Ana Luiza Busato Barbachan,F,26.0,171.0,68.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,
7716,Brbara Seixas de Freitas,F,29.0,178.0,67.0,Brazil-1,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Silver
7717,Brbara Micheline do Monte Barbosa,F,28.0,171.0,71.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
7769,Jade Fernandes Barbosa,F,25.0,151.0,45.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,
7769,Jade Fernandes Barbosa,F,25.0,151.0,45.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,
7769,Jade Fernandes Barbosa,F,25.0,151.0,45.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,
7769,Jade Fernandes Barbosa,F,25.0,151.0,45.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,
7769,Jade Fernandes Barbosa,F,25.0,151.0,45.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,
7772,Leandro Mateus Barbosa,M,33.0,194.0,97.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,
7792,Stephan de Freitas Barcha,M,26.0,,,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",
7792,Stephan de Freitas Barcha,M,26.0,,,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",
7816,Romain Bardet,M,25.0,184.0,64.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",
7825,Giovanni Battista Bardis,M,29.0,177.0,85.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Light-Heavyweight,
7849,Warren Barguil,M,24.0,184.0,62.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",
7884,Elinor Jane Barker,F,21.0,168.0,56.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,Gold
7956,Harrison Bryce Jordan Barnes,M,24.0,203.0,102.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold
8008,McQuin Baron,M,20.0,206.0,104.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
8025,Thomas Gabriel Jrmie Baroukh,M,28.0,183.0,70.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
8051,Bronte Amelia Arnold Barratt,F,27.0,171.0,59.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,
8051,Bronte Amelia Arnold Barratt,F,27.0,171.0,59.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
8093,Danny Barrett,M,26.0,188.0,102.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,
8114,Francisco Carlos Barretto Jnior,M,26.0,175.0,72.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,
8114,Francisco Carlos Barretto Jnior,M,26.0,175.0,72.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,
8114,Francisco Carlos Barretto Jnior,M,26.0,175.0,72.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Floor Exercise,
8114,Francisco Carlos Barretto Jnior,M,26.0,175.0,72.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Parallel Bars,
8114,Francisco Carlos Barretto Jnior,M,26.0,175.0,72.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horizontal Bar,
8114,Francisco Carlos Barretto Jnior,M,26.0,175.0,72.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,
8114,Francisco Carlos Barretto Jnior,M,26.0,175.0,72.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,
8128,"Jennifer Mae ""Jenny"" Barringer-Simpson",F,29.0,166.0,53.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",Bronze
8170,Sarah Ellen Barrow,F,27.0,162.0,52.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Platform,
8173,Thomas Barrows III,M,28.0,186.0,82.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Skiff,
8196,Steeve Barry,M,25.0,181.0,85.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,
8211,Dmitry Nikolayevich Barsuk,M,36.0,193.0,86.0,Russia-2,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,
8212,Tatyana Valeryevna Barsuk,F,31.0,170.0,66.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Women's Trap,
8215,Adrien Bart,M,24.0,185.0,84.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",
8304,"Christopher Roger ""Chris"" Bartley",M,32.0,178.0,72.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,
8364,Saskia Bartusiak,F,33.0,170.0,60.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Gold
8386,Anastasiya Vladimirovna Baryshnikova,F,25.0,173.0,67.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Welterweight,
8417,Dimitri David Bascou,M,29.0,181.0,80.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,Bronze
8580,Paulo Roberto Batista Jnior,M,23.0,185.0,90.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
8607,Vitalina Igorevna Batsarashkina,F,19.0,162.0,60.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Pistol, 10 metres",Silver
8607,Vitalina Igorevna Batsarashkina,F,19.0,162.0,60.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Sporting Pistol, 25 metres",
8648,Nicolas Batum,M,27.0,203.0,105.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,
8672,Mathieu Albert Daniel Bauderlique,M,27.0,185.0,81.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Heavyweight,Bronze
8715,Robert Bauer,M,21.0,183.0,76.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Silver
8729,Grgory Benot Baug,M,31.0,181.0,100.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Sprint,
8729,Grgory Benot Baug,M,31.0,181.0,100.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Team Sprint,Bronze
8764,Jackie Baumann,F,20.0,173.0,58.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres Hurdles,
8853,Louise Bawden,F,34.0,183.0,72.0,Australia-1,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,
8923,Aron John Baynes,M,29.0,208.0,115.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,
8969,Nadezhda Valeryevna Bazhina,F,28.0,170.0,59.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Springboard,
9013,Gemma Beadsworth,F,29.0,180.0,78.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,
9018,Daniel Beale,M,23.0,184.0,74.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
9049,Beatriz Zaneratto Joo,F,22.0,176.0,69.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
9077,Cassandre Beaugrand,F,19.0,177.0,54.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,
9082,Jack Robert A. Beaumont,M,22.0,188.0,88.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,
9089,Maxime Eugne Ren Beaumont,M,34.0,191.0,94.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",Silver
9089,Maxime Eugne Ren Beaumont,M,34.0,191.0,94.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",
9099,"Joshua ""Josh"" Beaver",M,23.0,175.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Backstroke,
9099,"Joshua ""Josh"" Beaver",M,23.0,175.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Backstroke,
9161,Annika Beck,F,22.0,170.0,59.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,
9176,Leonie Antonia Beck,F,19.0,184.0,62.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 800 metres Freestyle,
9181,Nicole Elise Beck,F,28.0,168.0,66.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold
9198,Charlotte Becker,F,33.0,173.0,64.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,
9251,Jana Beckmann,F,33.0,170.0,60.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Women's Trap,
9297,Domonic Bedggood,M,21.0,163.0,64.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Platform,
9307,gatha Bednarczuk Rippel,F,33.0,182.0,70.0,Brazil-1,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Silver
9349,Ludger Beerbaum,M,52.0,190.0,85.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",
9349,Ludger Beerbaum,M,52.0,190.0,85.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
9434,Melanie Behringer,F,30.0,172.0,71.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Gold
9460,Elizabeth Lyon Beisel,F,23.0,168.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Individual Medley,
9552,Valentin Belaud,M,23.0,181.0,73.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Men's Individual,
9566,Lani Belcher,F,27.0,169.0,65.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",
9567,Mathew Belcher,M,33.0,173.0,62.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,Silver
9738,Thomaz Cocchiarali Bellucci,M,28.0,187.0,80.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,
9738,Thomaz Cocchiarali Bellucci,M,28.0,187.0,80.0,Brazil-1,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,
9753,Wilhem Belocian,M,21.0,178.0,78.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,
9764,Alexander Belonogoff,M,26.0,187.0,90.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Silver
